30.060432670061545,50.38915494632814,
29.789250594398744,49.979812781951615,
29.583531966682976,50.28105145799834,
29.745979482978125,50.492034559176005,
29.557392420027714,50.12854134182339,
29.127592438056627,49.97439369232681,
29.684717071609327,50.11987180267343,
29.931979251403348,49.94532105857379,
30.307424625050924,50.15387473161221,
30.635163397864655,50.529685403762386,
30.947330364389668,50.856609291744626,
30.932052945597786,51.017947331846145,
31.181429033386337,50.91333372601972,
31.148644801153598,50.70153694404824,
30.691551743457065,50.964410604508465,
30.788963620750636,51.35512307402324,
30.219974794416824,51.85890648001148,
30.341177455086136,52.113253234898714,
30.202366001065727,52.266910588179606,
29.731860466253956,51.881814909610654,
29.820785560097793,51.33025055047122,
29.974162600093745,51.29498232598907,
29.831183287262355,50.89089240845882,
29.429501305818448,51.16868340091044,
29.01467160797687,51.75920167781224,
29.228587579510446,51.367858511945286,
29.228336573908813,51.83097748248175,
28.844009501785532,51.30552287929372,
28.299709922025205,51.575910033537575,
28.17795822103225,51.24664941151368,
28.219845386669252,50.62568803994168,
28.241032670233167,50.62710825992484,
28.378556069422945,51.24553425036113,
28.877813438956274,50.70724228884513,
28.96835225826134,50.38266738640755,
29.35100790957837,50.307142592823034,
29.12092892959637,50.40628991029813,
29.14678382873472,50.278425109373885,
29.355715789086165,50.16721835279702,
28.80953904799638,49.93506195013821,
28.62616263451136,50.31241267429524,
28.976717369443666,49.755385696631095,
29.42174638444658,49.73505729605842,
